id,meanfreq,sd,median,mode,Q25,Q75,IQR,skew,kurt,Label
660,0.957016788,1.646749952,0.365229025,0.146793973,0.228970504,0.702363509,0.473393005,7.171155955,0.065897456,Male
661,1.68999388,2.244720859,0.866419264,0.485293525,0.489243015,1.448968968,0.959725954,6.214145658,0.058173338,Male
662,2.444914902,2.970473489,0.730903679,0.23419801,0.256073648,4.371267252,4.115193604,8.623028176,0.103282048,Female
663,1.956911339,2.413118334,0.870231742,0.181943469,0.256269312,3.072909059,2.816639747,8.587084581,0.107943287,Female
664,2.695275855,2.87408526,1.150777219,0.522881664,0.556427768,4.571021299,4.014593531,5.438091711,0.039352439,Female
665,3.142715827,3.408351771,1.06617007,0.198786408,0.450828591,5.600292936,5.149464345,6.266019871,0.053696582,Female
666,1.473590132,2.245474183,0.454609699,0.205860996,0.205860996,1.454369813,1.248508817,17.48842953,0.482129681,Female
667,1.983440158,2.375829082,0.668105992,0.082574898,0.246056514,3.659152292,3.413095778,10.63260226,0.186485142,Male
668,1.508396754,2.01644045,0.689446832,0.232950556,0.278527839,1.888201713,1.609673874,9.222043982,0.122604481,Female
669,1.400206386,1.64330302,0.74042302,0.221982292,0.331888834,2.016640433,1.684751599,5.315277188,0.039121538,Female
670,1.609015569,2.184217269,0.598190777,0.145982041,0.287769196,2.162044365,1.874275169,9.844284013,0.152624787,Male
671,1.168169502,1.731324212,0.586582141,0.19552738,0.321591086,1.053103609,0.731512523,6.897167984,0.066568817,Female
672,1.318645427,2.082657091,0.468770954,0.163897913,0.170774749,1.231526626,1.060751878,10.9743125,0.173785506,Female
673,1.037430543,1.774987769,0.319190736,0.136289378,0.173781623,0.90944027,0.735658648,10.35165633,0.137613743,Male
674,3.025271247,3.317995765,1.037544484,0.179132967,0.278210935,5.7378033,5.459592365,9.762781362,0.124219747,Male
675,1.850028387,2.543356077,0.638662675,0,0.324710579,2.391317365,2.066606786,9.450503019,0.133459559,Male
676,1.650454305,2.372536812,0.537343592,0.09345106,0.194689707,1.931878153,1.737188446,7.920413045,0.088305728,Female
677,1.823120165,2.135910784,0.974201664,0.193864912,0.403580414,2.241639249,1.838058835,13.11858632,0.266725187,Female
678,0.964457981,1.291869377,0.633680392,0.088646,0.308875907,1.036050127,0.72717422,4.858515482,0.034233051,Male
679,1.50748976,1.986839466,0.590150954,0.195355621,0.320601037,1.890252825,1.569651787,12.29197003,0.216821033,Female
680,1.450566007,1.967297972,0.760752804,0.182202071,0.368545098,1.453475613,1.084930515,5.535958478,0.047982843,Female
681,2.289208854,2.748344528,0.870950742,0.295794592,0.305967421,3.764729576,3.458762155,13.03401841,0.243392314,Male
682,1.828341955,1.914797283,1.106652064,0.378769887,0.46265852,2.464970025,2.002311506,6.840331835,0.073413468,Female
683,1.350775611,1.96361604,0.521508878,0.365056214,0.323486666,1.284876945,0.961390279,5.752304434,0.042482058,Male
684,1.620296446,2.136176781,0.561910649,0,0.181365973,2.574209302,2.392843329,6.577601855,0.057251479,Female
685,1.102576516,1.843657912,0.457446762,0.123084192,0.166696701,1.080621058,0.913924357,9.164958638,0.131432964,Male
686,2.353349323,2.551584471,1.365862709,0,0.436641929,3.494805195,3.058163265,14.93098251,0.355221797,Female
687,1.185658821,1.584690395,0.611837612,0.532141841,0.335098753,1.236853264,0.901754511,5.319671264,0.041503532,Male
688,1.468434222,2.210550578,0.479515658,0.416895546,0.246191402,1.298723984,1.052532581,7.852125317,0.082797431,Male
689,1.297657217,1.968564051,0.465439576,0.225522269,0.232719788,1.347535543,1.114815755,6.991638157,0.068107901,Female
690,1.881243516,2.301778356,0.884529544,0.304842446,0.367270287,2.688450932,2.321180645,9.574950373,0.162619673,Female
691,1.740627074,2.464720386,0.632062091,0.244222377,0.247867487,2.100312438,1.852444951,6.563190763,0.05803543,Female
692,1.749385897,2.291631435,0.483694853,0.116194853,0.155376838,2.821102941,2.665726103,7.64387786,0.071870138,Male
693,1.097833436,1.789176896,0.462015278,0.135823936,0.216034922,0.873765005,0.657730084,6.851337343,0.066807012,Male
694,1.422412341,1.6789702,0.709513527,0.399568144,0.372494602,1.915686524,1.543191922,6.4365194,0.058562903,Male
695,1.78778481,2.17862578,0.650199588,0.213893896,0.338823075,2.656637909,2.317814834,7.866424362,0.093929747,Female
696,3.065706716,3.556545337,0.8179424,0,0.310488218,5.406376097,5.095887879,8.200489234,0.102713532,Female
697,1.494595296,2.095889315,0.539100204,0.184376278,0.344703476,1.836748466,1.49204499,11.57712161,0.170470202,Female
698,2.41433228,2.83910139,0.800067751,0.445680894,0.374305556,3.820240515,3.445934959,5.956460367,0.046440915,Male
699,1.268689809,1.623894015,0.652311773,0.2089027,0.25778244,1.451844668,1.194062228,8.158256529,0.100513522,Female
700,1.650054384,2.020035315,0.908844516,0,0.402918975,2.162195747,1.759276772,6.535704559,0.071583915,Female
701,1.832073065,2.290948655,0.599295435,0.557689992,0.375334217,2.774286403,2.398952186,8.872747218,0.110752957,Male
702,2.095142469,2.824051287,0.601718238,0.170731955,0.285192704,3.345578981,3.060386277,5.173818207,0.037948593,Female
703,2.00599019,2.583002866,0.936567063,0,0.515346133,2.06053272,1.545186587,9.204222804,0.202333094,Female
704,2.157533925,2.896386792,0.69346779,0.198494883,0.416586394,2.906622517,2.490036123,6.537794684,0.055243564,Female
705,1.036207929,1.729912655,0.388612012,0.25941782,0.22287285,0.754576437,0.531703588,8.001664518,0.088590778,Male
706,2.035475323,2.308648856,0.930800094,0.203705452,0.356856266,3.387904177,3.031047911,12.71109961,0.274763613,Male
707,1.43228856,2.103411344,0.539111742,0.254717933,0.262136902,1.534902239,1.272765337,7.761999195,0.088373848,Male
708,2.070402522,2.443902619,0.838940342,0.343650996,0.445056208,2.55860373,2.113547522,6.042018832,0.051954454,Female
709,1.936210326,2.379155519,0.778543231,0.160091376,0.322008889,2.986952021,2.664943132,11.29911174,0.222060893,Female
710,2.738282356,3.131282687,0.788988197,0.213129279,0.360680318,4.987361752,4.626681434,11.02301465,0.151346509,Female
711,2.609700335,2.496729511,1.946799981,0.192959012,0.559059625,4.070392138,3.511332513,9.022570907,0.122495997,Female
712,2.407639181,2.962112286,0.872258075,0.570559399,0.565770531,3.490400546,2.924630015,5.827479391,0.04217529,Female
713,2.102185595,2.779234055,0.67765748,0.177165354,0.300295276,2.98523622,2.684940945,7.85113639,0.086022652,Male
714,1.553390641,2.099960525,0.561931885,0.221406342,0.245359659,2.063222255,1.817862595,8.411035162,0.108808997,Male
715,1.443336831,2.127189162,0.580094477,0.24918423,0.257196584,1.394950945,1.13775436,7.147683649,0.068475313,Female
716,1.145227641,1.740275292,0.531291522,0.195554531,0.309102324,0.995295464,0.68619314,7.839368062,0.080297648,Female
717,1.795241389,2.064789794,0.875613074,0.171324983,0.430685977,2.43609453,2.005408553,6.01878477,0.050959226,Female
718,1.350813431,1.53197089,0.658726415,0.186878739,0.388978371,1.97195122,1.582972849,7.193563426,0.06706021,Female
719,2.884149812,3.464319418,1.001851073,0.24034306,0.47309634,4.704820821,4.231724481,6.41581846,0.058741266,Female
720,1.83884332,2.541281465,0.510503762,0.147079811,0.284753355,2.149759559,1.865006205,5.609796409,0.039821598,Male
721,1.319419707,1.772675703,0.750593564,0,0.357425507,1.27727056,0.919845054,3.994329241,0.021876452,Female
722,2.353708636,2.746366438,0.754133618,0.104636974,0.209273948,4.210890787,4.00161684,12.17257942,0.316151362,Male
723,1.851751987,2.561034277,0.701268569,0.539740416,0.447438614,1.88149344,1.434054827,8.514014331,0.107185751,Female
724,1.071738854,1.581671168,0.470457486,0.235228743,0.235862783,1.114007821,0.878145038,7.991020721,0.080430904,Female
725,2.523912805,3.0789426,0.885962239,0.654600716,0.531300264,4.254558306,3.723258042,4.523097933,0.026408381,Female
726,2.286106994,2.468062852,1.435796034,0.601030898,0.521407146,3.064230176,2.542823029,6.43458615,0.062070284,Female
727,1.055045967,1.833205379,0.327650602,0.10626506,0.15496988,0.917643072,0.762673193,13.88387832,0.295355355,Male
728,1.549216753,2.053382268,0.745147332,0.229450855,0.41195137,1.683396868,1.271445498,9.555272343,0.120477471,Female
729,1.202773654,1.629837152,0.566264024,0.430535791,0.341509746,1.461632525,1.120122779,6.420825205,0.052654568,Female
730,1.545589836,2.09471829,0.605084101,0.108707315,0.302142391,1.756902052,1.454759661,10.55615889,0.168925344,Male
731,1.375877851,2.110195445,0.637452324,0,0.219390857,1.172522249,0.953131391,8.477648497,0.124984046,Female
732,1.397733597,2.268854406,0.375939144,0.171780805,0.177177061,1.310390749,1.133213688,8.017011701,0.085167529,Female
733,2.334478772,2.899814729,0.677717378,0,0.241320541,4.265101367,4.023780826,10.06517072,0.174418738,Male
734,3.681211894,3.698044685,1.564523282,0.010694983,0.346059105,7.647677037,7.301617932,5.554014541,0.042813306,Male
735,1.210691277,1.386256834,0.724311239,0.20464411,0.408213973,1.655146521,1.246932549,7.314769178,0.085958158,Female
736,1.805092201,2.102141341,0.847831282,0,0.483790731,2.555468863,2.071678132,7.08076797,0.072522338,Female
737,1.798877799,2.33445814,0.571650843,0.132445263,0.375119163,2.549784925,2.174665762,6.015938141,0.045256044,Male
738,1.311613305,1.98786711,0.663100879,0.197160871,0.327758884,1.160215896,0.832457012,5.745921813,0.042355263,Female
739,2.851883526,3.154259337,1.21704811,0,0.381963352,4.581924404,4.199961052,7.346779287,0.078921183,Male
740,1.434500681,1.807217477,0.673128071,0.445622339,0.416010481,1.543427776,1.127417294,6.149009713,0.053659942,Female
741,0.997373252,1.777139183,0.481173666,0.210242548,0.200489028,0.824172462,0.623683434,8.312266738,0.09886784,Female
742,2.09766802,2.614185493,0.866149688,0,0.416374324,2.749133301,2.332758977,8.566841494,0.119468258,Female
743,1.82833641,2.487040143,0.646771668,0.266942721,0.280223454,2.444982834,2.164759381,7.753537046,0.08129907,Female
744,1.876388969,2.144852351,0.879605687,0,0.335812552,2.982745928,2.646933376,6.388180216,0.068097142,Male
745,2.124051607,2.892658595,0.458249475,0,0.163522707,3.844954279,3.681431572,8.192250776,0.089428901,Male
746,2.055361555,2.785998794,0.699930417,0.184845924,0.390149105,2.324821074,1.934671968,5.823534484,0.04510124,Female
747,1.259427383,1.97912217,0.440796555,0.121219053,0.239047363,1.245250269,1.006202906,6.319810368,0.051349388,Male
748,2.535463534,2.705433448,1.016963869,0,0.503335356,4.321067127,3.817731771,5.890307059,0.061115029,Female
749,1.829203715,2.294581417,0.632691223,0,0.337672282,2.890652454,2.552980172,7.486913911,0.070937272,Female
750,1.290122191,1.940317702,0.472223412,0.209667195,0.244611727,1.216447509,0.971835782,8.142498633,0.08297568,Female
751,2.366407853,2.654632056,1.031482861,0,0.46249379,3.835655738,3.373161947,7.21081181,0.101154691,Female
752,2.10323408,2.765722844,0.525633116,0,0.254159071,3.613882267,3.359723196,6.975797957,0.067357049,Female
753,2.290969496,2.7420058,0.676951609,0.415230541,0.316246291,4.193409039,3.877162748,6.273099114,0.049747833,Male
754,1.639211692,2.537373623,0.430553941,0.023577954,0.128653618,1.808839118,1.680185499,8.1656221,0.089035247,Male
755,1.315033662,1.853992816,0.562083013,0.256753969,0.297618715,1.542065879,1.244447164,5.401300339,0.036953223,Male
756,1.930677735,2.161044855,0.967245536,0.199240479,0.43478508,2.959650326,2.524865246,6.682294176,0.068371341,Female
757,1.228511854,1.728210579,0.483241603,0.481048374,0.239062034,1.555730911,1.316668877,7.286989055,0.070989818,Female
758,1.93183536,2.855644637,0.276991054,0,0.106535021,2.708051495,2.601516474,10.57496479,0.16084342,Female
759,1.151884474,1.695517003,0.528738974,0.301107481,0.30326854,1.197946749,0.89467821,10.59458767,0.181065916,Male
760,2.311227207,2.568961644,1.156056438,0.212030341,0.430993554,3.224941047,2.793947493,8.286303058,0.097731314,Female
761,1.785629516,2.206159654,0.869291575,0,0.282409446,2.52955023,2.247140784,6.354010005,0.05794676,Male
762,2.421559921,3.108948712,0.681219512,0.186439024,0.279106942,4.005129456,3.726022514,9.636637152,0.137176457,Female
763,1.162459185,1.9516491,0.323922876,0.15821233,0.240692692,0.913282552,0.67258986,11.17510636,0.1482075,Male
764,1.500471936,1.954580112,0.597308584,0.189766268,0.366928134,1.986593731,1.619665598,16.00860091,0.376953504,Female
765,2.436323181,2.895222856,0.856924623,0.37045434,0.359997968,3.667199214,3.307201246,7.983833698,0.083996093,Female
766,1.362834225,1.753704577,0.66118515,0.211211923,0.360328415,1.618416825,1.25808841,6.392810154,0.060496704,Male
767,1.843773051,2.182694326,0.790853918,0.273679727,0.40850724,2.745517462,2.337010221,6.676601445,0.066064,Female
768,2.196116771,2.873902296,0.605954198,0.11050614,0.2444308,4.25851145,4.014080651,7.821294637,0.084727303,Male
769,1.324629716,1.949812524,0.491554868,0.434871064,0.268362388,1.102677137,0.834314749,6.442396878,0.055244963,Female
770,2.560026178,2.969616239,0.640748031,0.133110236,0.289370079,5.059015748,4.769645669,6.688647678,0.061400418,Male
771,2.575446833,2.9034327,0.94410828,0.244804936,0.374522293,4.823925159,4.449402866,7.272331785,0.075311755,Male
772,2.264272075,2.554247337,0.724637959,0.222748633,0.352450369,4.340073847,3.987623478,6.405766953,0.051255182,Male
773,1.972312789,2.003195803,1.208151993,0.214982391,0.479010195,2.908392956,2.429382762,8.279219729,0.107927436,Female
774,0.859278314,1.393405083,0.476912994,0.245682451,0.249295428,0.75511224,0.505816811,6.076148522,0.049584844,Male
775,2.535143151,3.097382578,0.904334467,0.597764121,0.417089435,3.931596496,3.514507061,6.197375061,0.054063617,Male
776,1.191377138,1.556956779,0.763359205,0,0.270048579,1.333826568,1.063777989,4.837183273,0.036177814,Male
777,0.870454131,1.538286243,0.355902457,0.121567918,0.199679431,0.72995759,0.530278159,9.391575142,0.118386297,Male
778,1.117508903,1.176831705,0.862953939,0.217906237,0.434681473,1.335335453,0.90065398,7.147326995,0.083372917,Female
779,1.153583733,2.029140563,0.318690742,0.01699684,0.131725507,0.999414168,0.867688661,7.252808261,0.067038601,Female
780,3.008150444,3.612349215,0.748329935,0.214738155,0.362037882,6.05407791,5.692040028,8.431277525,0.102263266,Female
781,1.488243801,2.086503507,0.765904936,0.198866545,0.334131627,1.620493601,1.286361974,8.719289821,0.122697942,Female
782,2.10184208,2.156581762,1.31864346,0.291352177,0.507117704,3.167767771,2.660650067,10.64330685,0.197075974,Female
783,1.776259534,2.415416848,0.749770169,0,0.317060522,2.112437386,1.795376864,6.66795006,0.061855714,Female
784,3.525463915,3.365676651,2.43984105,0.189069339,0.358949551,5.901785303,5.542835752,9.174496409,0.128340616,Female
785,2.962404793,3.524978144,0.71194589,0,0.242559834,5.955827263,5.71326743,7.908555817,0.084016771,Female
786,1.122034838,1.800467003,0.49749835,0.154615575,0.294679096,1.152340785,0.857661689,5.495169103,0.039264876,Male
787,2.279114821,2.862634638,0.638305603,0,0.248667752,4.330671485,4.082003733,6.899397389,0.067437446,Male
788,1.642391021,2.029579523,0.685335942,0.267961443,0.336705478,2.400429471,2.063723993,6.263712876,0.0497546,Female
789,1.326674564,1.898056401,0.600821604,0.201802676,0.253782154,1.42867122,1.174889066,6.80391659,0.062821017,Female
790,1.502932138,1.991962852,0.580551076,0.194200831,0.375409353,1.706779135,1.331369782,8.08306717,0.081009978,Female
791,1.518597571,1.598016592,0.981200934,0.257121932,0.483845211,1.841229464,1.357384253,5.722334006,0.048162102,Female
792,1.545245356,1.774265206,0.974827787,0.26599952,0.324186915,1.962502142,1.638315227,7.461992521,0.089093492,Female
793,1.033076696,1.354283608,0.685777526,0.116242906,0.350953462,1.155198638,0.804245176,4.796599853,0.032989219,Male
794,0.960251267,1.796285048,0.354109826,0.085290969,0.170581937,0.643489898,0.472907961,8.79538637,0.111380371,Male
795,1.223230163,1.642176588,0.566482812,0,0.318394048,1.533786557,1.215392509,6.787567934,0.062123585,Male
796,2.154811125,2.820660473,0.605636786,0,0.237031976,3.875874556,3.63884258,5.730169129,0.044560586,Female
797,2.05461702,2.123494238,1.189502294,0.190502666,0.561481543,2.818345666,2.256864123,7.12673447,0.084659326,Female
798,1.141612627,1.616483883,0.467354218,0.094230769,0.275852978,1.373945409,1.098092432,6.549721864,0.056687256,Male
799,1.610463659,1.976447631,0.62828463,0.210555683,0.376717096,2.353741947,1.97702485,9.082540044,0.115173169,Female
800,1.254320646,1.937868237,0.476440485,0,0.232369219,1.226625284,0.994256065,6.62934998,0.062729934,Male
801,1.228261782,1.92641556,0.522038855,0.208815542,0.215980781,1.067620639,0.851639858,11.79367165,0.236254604,Female
802,1.863544781,2.293491926,0.742157868,0.220010251,0.339810354,2.675535623,2.335725269,8.627064031,0.101572512,Female
803,2.343544059,2.950361142,0.812148591,0.512482336,0.509167443,2.945613217,2.436445774,5.057633698,0.033174667,Female
804,1.314488583,1.980492375,0.638679291,0,0.265669117,1.369671892,1.104002775,5.996909453,0.052717571,Female
805,1.73083994,2.226488536,0.734757506,0.709295612,0.397084296,2.104243649,1.707159353,7.405182457,0.076090925,Female
806,2.657759478,3.187477038,0.590498511,0.191251971,0.227956895,5.147060627,4.919103732,8.413711593,0.107576122,Male
807,2.503707409,3.012828615,0.910429245,0,0.506872642,3.800504717,3.293632075,4.268495352,0.024912722,Female
808,1.181445986,1.75540043,0.535570146,0.240449735,0.3098005,1.200730044,0.890929544,6.116811173,0.048948798,Male
809,2.645885082,3.288217269,0.646887565,0.210703649,0.213987342,4.708816083,4.494828742,14.35554477,0.310471887,Female
810,2.471122403,3.116574662,0.682515799,0.188639783,0.370643996,4.304589227,3.93394523,8.187372379,0.089177338,Female
811,1.988015337,2.559339375,0.630791478,0,0.287405449,2.924263878,2.636858429,13.25318325,0.233354531,Female
812,1.76718004,2.617705195,0.459357245,0.124427009,0.230104742,1.815270746,1.585166003,7.620903862,0.075609313,Male
813,1.844669514,1.944470732,1.156639855,0,0.530701699,2.549300491,2.018598792,7.740621559,0.101752972,Female
814,2.517416072,3.171093495,0.556728308,0.212014342,0.216590191,4.43094722,4.214357029,8.421546837,0.111800814,Female
815,1.491716816,1.88933851,0.609367624,0.185773997,0.395402242,1.962554091,1.567151849,8.878517147,0.101786798,Female
816,1.296748599,2.006301462,0.478434446,0.343578278,0.276489028,1.053097916,0.776608888,5.682749199,0.042575091,Male
817,1.881326151,1.812559419,1.186350315,0.201847095,0.567246183,2.949520588,2.382274405,6.508322035,0.065585498,Male
818,1.534031369,1.906802616,0.717073171,0.192368668,0.337162289,1.85956379,1.522401501,4.992081163,0.034018826,Female
819,1.162525819,1.775204471,0.506525803,0.136188541,0.2795449,1.20001219,0.92046729,6.799848295,0.064707645,Male
820,1.042842375,1.625053628,0.437743191,0.139202335,0.186478599,1.172276265,0.985797665,5.918364594,0.04787964,Male
821,1.33091115,1.864975912,0.591695641,0.230977534,0.3145226,1.487102166,1.172579567,7.35205141,0.07454847,Male
822,2.246103778,2.431654916,1.450107422,0.211640625,0.515566406,2.988808594,2.473242188,7.570336424,0.088931272,Female
823,2.008329243,2.739491855,0.598710194,0.237450496,0.33912955,2.44807275,2.1089432,8.405266167,0.106968547,Male
824,1.21417903,1.813139919,0.585441225,0.225107414,0.234824281,1.121488377,0.886664096,7.695452995,0.073582287,Female
825,1.048091042,1.614987259,0.495641447,0.488530379,0.374753289,0.929416602,0.554663313,8.299375134,0.100759006,Male
826,1.701317859,2.289218287,0.671622254,0,0.329544619,1.943354843,1.613810224,6.58896964,0.065145458,Male
827,2.35009598,2.475114823,1.396948955,0.659895945,0.544160349,3.437550262,2.893389914,6.682956982,0.070165612,Female
828,1.715038998,2.102678926,0.739747504,0.248596594,0.445402231,2.346993541,1.901591309,9.40045816,0.115439974,Female
829,1.200979702,1.812169209,0.423818923,0.187650466,0.206914962,1.162291289,0.955376327,8.736707557,0.112264571,Female
830,1.047776,1.586680263,0.44342498,0.366345247,0.258087196,1.157062058,0.898974863,6.428863434,0.0539788,Male
831,0.775008503,1.309800645,0.451772605,0.133106535,0.253804834,0.700501343,0.446696509,8.404787401,0.108823951,Male
832,2.216325113,2.674334192,0.714642414,0,0.334532865,3.626992559,3.292459694,5.71646926,0.041850793,Female
833,1.877476516,2.448379517,0.587784101,0.244505232,0.30765559,2.676603635,2.368948045,8.152890688,0.095378049,Female
834,2.140919275,2.846090639,0.554564452,0.133790695,0.262326771,3.701677299,3.439350528,7.484025345,0.08571218,Male
835,2.035932653,2.845046885,0.697153025,0.057117438,0.202846975,2.774733096,2.571886121,7.558480558,0.079904594,Female
836,2.703691764,2.976999601,1.599477617,0.206595776,0.437786288,4.079446758,3.64166047,6.894987708,0.067345255,Female
837,1.883693652,2.523805863,0.800780176,0.218762029,0.436008386,1.981488864,1.545480478,7.659488314,0.075660506,Female
838,1.532648437,2.432561619,0.456254125,0.141241896,0.188322528,1.498020109,1.309697581,5.942918912,0.045347115,Male
839,0.915184318,1.58768939,0.434510738,0.192405899,0.21299546,0.785953247,0.572957787,8.117610319,0.096946705,Female
840,1.951504594,1.984379887,1.136713171,0,0.592898704,2.85563343,2.262734726,9.207872768,0.127752967,Female
841,1.782706963,2.612456861,0.493604651,0,0.183139535,2.239534884,2.056395349,9.861321837,0.174399784,Female
842,1.86543506,2.11196072,0.706781803,0.229991575,0.415754002,2.783782645,2.368028644,8.032938304,0.093551621,Female
843,1.148917253,1.259342315,0.778510613,0.207498821,0.464402123,1.284516509,0.820114387,5.930440946,0.049501689,Female
844,1.568945277,2.231725448,0.447786768,0.244008805,0.249256307,1.957317944,1.708061637,9.418310542,0.120413686,Male
845,1.724578556,2.070808759,0.723630853,0.440631271,0.430491221,2.370928094,1.940436873,6.796397629,0.058904925,Female
846,1.33542405,2.121729809,0.492740727,0.167590858,0.178212814,1.028559386,0.850346572,6.822443382,0.064888199,Male
847,1.589056094,2.290308735,0.452238018,0.151392984,0.275612869,2.269924299,1.99431143,9.704773664,0.140668673,Male
848,1.563962033,2.097209364,0.552022343,0.521128604,0.364220928,1.682082811,1.317861883,6.788421025,0.065574039,Male
849,1.674080834,1.898462144,0.719139951,0.421424168,0.423463317,2.696434957,2.27297164,8.160873044,0.095150856,Female
850,1.897898198,2.456408112,0.838019636,0.247247126,0.248956207,2.345429531,2.096473324,10.58553503,0.156529892,Female
851,0.917736882,1.451639166,0.414553314,0.109690202,0.23148415,0.810951009,0.579466859,8.976576351,0.105832348,Male
852,1.226089754,1.952116927,0.434754714,0.271721696,0.244980831,1.051519834,0.806539003,9.266216005,0.116516615,Male
853,1.522260624,1.970004638,0.803257606,0.229171478,0.388897054,1.704665421,1.315768367,6.465780988,0.061712382,Female
854,1.497335923,1.997707879,0.830490074,0.192152605,0.373883375,1.509212159,1.135328784,7.946159422,0.099506859,Female
855,2.36234097,3.111671059,0.616245857,0.204159691,0.232033893,3.462427825,3.230393932,8.613401659,0.099361242,Female
856,1.987913411,2.215086656,0.787119259,0.23809025,0.428207091,3.191120064,2.762912973,6.002961398,0.046563732,Female
857,1.814827437,2.606128683,0.525639704,0.18738401,0.301054457,1.926886306,1.625831849,5.840218877,0.043529379,Female
858,0.912840997,1.66118257,0.27429458,0.253007861,0.232937526,0.679350434,0.446412909,13.05590481,0.211131218,Male
859,1.664877781,2.208313288,0.770485971,0.428118338,0.376667915,1.796318488,1.419650573,5.400104676,0.041239854,Male
860,2.864467051,3.308294938,0.941498111,0.049978413,0.411250944,5.146348624,4.735097679,8.152035738,0.107324003,Female
861,1.847715452,2.331503033,0.712310909,0.207908006,0.287455418,2.703708031,2.416252613,8.66690481,0.105983951,Female
862,1.840568491,2.322098011,0.823729304,0.245275679,0.528831378,2.03096769,1.502136312,5.413716623,0.039475619,Female
863,1.159030748,1.998477837,0.443724337,0.221046499,0.228387526,0.864609921,0.636222395,8.667983623,0.094354544,Female
864,1.442160832,2.01412486,0.735301353,0,0.252275523,1.570479705,1.318204182,10.79644363,0.166822152,Female
865,1.428039944,2.208158665,0.42463752,0.111487843,0.140999331,1.395237564,1.254238233,9.300314546,0.127886944,Male
866,1.630574848,2.013488683,0.773222805,0.271767653,0.449439408,1.618916985,1.169477576,6.131851018,0.055221122,Female
867,1.988700686,2.454352203,0.944510266,0.196231169,0.385960703,2.835303973,2.449343269,8.08894387,0.109279648,Female
868,1.976128743,2.489063396,0.817871829,0,0.429592936,2.445937655,2.016344719,8.111238303,0.125064369,Female
869,1.65161655,2.213650244,0.682844115,0.096352237,0.235294956,2.07646053,1.841165574,9.03493264,0.124627651,Female
870,1.454129778,1.984780763,0.594621672,0.206788822,0.214263116,1.817084102,1.602820986,11.78082746,0.208032652,Female
871,1.912090575,2.188773084,0.840733708,0.201809585,0.428740696,2.756668692,2.327927996,8.898394895,0.105206534,Female
872,2.681517691,3.182829228,0.869995732,0.223772941,0.273965002,5.028094324,4.754129321,10.760829,0.207812287,Male
873,2.193843939,2.756692146,0.572533105,0.178531828,0.189085434,4.013888003,3.824802569,8.707548871,0.10744782,Female
874,2.530666451,2.697835881,1.315732046,0.208636756,0.438401284,4.084526661,3.646125377,7.23264154,0.082267545,Female
875,1.480353339,2.160203605,0.700066998,0.290639357,0.359982772,1.524349158,1.164366386,5.648325568,0.041744993,Female
876,2.080418055,2.664887798,0.835685495,0.835068298,0.554243408,2.305850081,1.751606673,5.430717939,0.043328042,Female
877,1.919759317,2.605284165,0.683643806,0.701410017,0.393699239,2.153975442,1.760276202,4.750572933,0.029291991,Female
878,1.525359434,2.262316903,0.46874078,0.110929758,0.233536332,1.511313689,1.277777357,7.427654079,0.079379044,Male
879,2.018832122,2.711171672,0.634728076,0.209120232,0.371769302,2.575749203,2.203979901,9.523400668,0.135057779,Female
880,1.596839583,2.645108375,0.439569188,0.202821353,0.156356825,1.146125029,0.989768204,6.129492117,0.047000615,Female
881,2.375018615,2.722954946,0.927103203,0.6251605,0.558880395,3.380285375,2.82140498,4.364664733,0.025945796,Female
882,1.457343175,2.077633131,0.492819861,0.25673849,0.291167024,1.541414615,1.250247591,5.542510888,0.040938857,Male
883,2.51785679,3.113812945,0.617026435,0.1790536,0.304004674,4.279252227,3.975247554,6.471045312,0.056278005,Female
884,1.42940374,2.045396316,0.696364334,0.401216537,0.36970336,1.485730968,1.116027607,12.7507757,0.277293055,Female
885,1.794702576,2.265425982,0.799160363,0.584720072,0.392174586,2.33759236,1.945417774,6.731310054,0.065636707,Female
886,2.687452413,2.934382433,1.181162481,0.402589464,0.520915759,4.331862636,3.810946877,5.253662947,0.037664139,Female
887,1.549086528,2.212962914,0.614835558,0.136046235,0.279099142,1.564823642,1.2857245,8.017399174,0.096785043,Male
888,1.973089174,2.480649996,0.690654471,0.135291444,0.377479832,2.680774912,2.30329508,8.419673903,0.093812997,Male
889,1.626801973,1.767430438,0.893307927,0.703320147,0.535254034,1.965186098,1.429932064,7.784075731,0.095322381,Female
890,1.687103023,2.076101391,0.784005759,0.133475361,0.34405542,2.276208457,1.932153037,6.308839815,0.05459978,Male
891,1.240106131,1.993415313,0.470390497,0,0.250340397,1.152367629,0.902027232,10.2920372,0.142639615,Male
892,2.556066682,2.932224825,0.923455429,0.25302107,0.343794165,4.348531605,4.004737439,9.097965737,0.11508217,Female
893,1.75334712,2.436319945,0.611743398,0.237777518,0.237777518,2.081841552,1.844064034,8.735507234,0.108293524,Female
894,1.751053135,2.10161191,0.79997944,0.190404871,0.388481733,2.482935316,2.094453582,9.068961102,0.117587536,Female
895,1.370265195,1.902963192,0.673397185,0.204424145,0.372021882,1.340030335,0.968008453,7.248641697,0.077157843,Female
896,1.855314893,2.455464763,0.632592988,0.195626524,0.252096037,2.353568598,2.101472561,10.39685361,0.151431682,Female
897,1.107271005,1.553529371,0.777514229,0.215976175,0.378250165,1.09330642,0.715056254,5.294985801,0.042764667,Female
898,1.359663003,1.813890682,0.64803681,0.182944785,0.373619632,1.550521472,1.17690184,7.177163811,0.07337254,Female
